DATE,ANALYST,TIME SENT,EVENT DAY,EVENT START,LOCATION,SPORT,EVENT TYPE,EVENT,RACE,NO.,SELECTION,UNITS INVESTED,MARKET ADVICE,MARKET TYPE,MARKET LINE / TOTAL,BET          LINE / TOTAL,AGENCY,W.E.I. ODDS,RESULT,UNITS COLLECTED,P/L,CUMULATIVE P/L,CUMULATIVE UNITS INVESTED,POT%,ROI%,PROFIT ($100 UNIT),BET WIN LOSE,PRICE,COMMISION,EMAIL ODDS,AVAILABLE ODDS,BEST FIXED EMAIL SENT,BEST FIXED CLOSING,BETFAIR SP,BOB/BTSP,BEST TOTE,AGENCY,EMAIL BEST LINE / TOTAL,EMAIL BEST ODDS,RESULT,CLOSING LINE,CLOSING PINNACLE,CLOSING BETFAIR,RESULT,EMAIL,GOAT,BFSP,TF,SP,EMAIL,Mid Tote,GOAT,BFSP,MID TOTE,HIGHEST FIXED CLOSING PRICE,SB OPENING PRICE,BFSP Converted P&L Less Commission,BFSP Price Less Commission,Fixed,Fixed Converted P&L Less Stake,BOB
22/09/2018,John's Analytics,,Sat,1444,New Zealand,Horse Racing,,RICCARTON,10,2,STROWAN,0.7,,Place,,,TOP,5,0,0,-0.7,224.7,1481.7,15.20%,224.70%,22465.7,F,,,5,5,5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/09/2018,John's Analytics,,Sat,1444,New Zealand,Horse Racing,,RICCARTON,10,3,DUTCH COURAGE,0.2,,Win,,,SB,27,0,0,-0.2,224.5,1481.9,15.10%,224.50%,22445.7,F,,,27,31,27,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/09/2018,John's Analytics,,Sat,1444,New Zealand,Horse Racing,,RICCARTON,10,3,DUTCH COURAGE,0.4,,Place,,,SB,7.5,0,0,-0.4,224.1,1482.3,15.10%,224.10%,22405.7,F,,,7.5,8.5,7.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/09/2018,John's Analytics,,Sat,1801,Australia,Horse Racing,,SUNSHINE COAST,9,9,ZOFONIC DANCER,0.5,,Win,,,LAD,5,1,2.5,2,226.1,1482.8,15.20%,226.10%,22605.7,W,,,5,5.5,5,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/09/2018,John's Analytics,,Sun,1235,Australia,Horse Racing,,HOBART,1,1,MY BIDDY,0.5,,Win,,,LAD,2.05,1,1.03,0.53,226.6,1483.3,15.30%,226.60%,22658.2,W,,,2.05,2.1,2.05,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/09/2018,John's Analytics,,Sun,1300,Australia,Horse Racing,,WYONG,1,4,STARVINO,0.5,,Win,,,EASY,2.25,3,0,-0.5,226.1,1483.8,15.20%,226.10%,22608.2,F,,,2.25,2.3,2.25,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/09/2018,John's Analytics,,Sun,1350,Australia,Horse Racing,,PORT MACQUARIE,2,2,GOOD EXCUSE,0.5,,Win,,,EASY,3,2,0,-0.5,225.6,1484.3,15.20%,225.60%,22558.2,F,,,3,3.2,3,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/09/2018,John's Analytics,,Sun,1429,Australia,Horse Racing,,PORT MACQUARIE,3,2,SNIPPETS OF RAIN,0.5,,Win,,,TOP,3.3,0,0,-0.5,225.1,1484.8,15.20%,225.10%,22508.2,F,,,3.3,3.4,3.3,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/09/2018,John's Analytics,,Sun,1740,Australia,Horse Racing,,KALGOORLIE,6,7,WHERE'S WALLY,0.5,,Win,,,EASY,2.05,0,0,-0.5,224.6,1485.3,15.10%,224.60%,22458.2,F,,,2.05,2.1,2.05,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/09/2018,John's Analytics,,Sun,1815,Australia,Horse Racing,,KALGOORLIE,7,9,ROJO CALOR,0.2,,Win,,,TOP,26,0,0,-0.2,224.4,1485.5,15.10%,224.40%,22438.2,F,,,26,26,26,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/09/2018,John's Analytics,,Sun,1815,Australia,Horse Racing,,KALGOORLIE,7,9,ROJO CALOR,0.4,,Place,,,TOP,6,0,0,-0.4,224,1485.9,15.10%,224.00%,22398.2,F,,,6,6.5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/09/2018,John's Analytics,,Mon,1555,Australia,Horse Racing,,BATHURST,5,11,BAAED,0.5,,Win,,,TOP,2.15,0,0,-0.5,223.5,1486.4,15.00%,223.50%,22348.2,F,,,2.15,2.2,2.15,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/09/2018,John's Analytics,,Mon,1630,Australia,Horse Racing,,PAKENHAM,7,6,YESIDO,0.25,,Win,,,EASY,23,0,0,-0.25,223.2,1486.6,15.00%,223.20%,22323.2,F,,,23,26,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/09/2018,John's Analytics,,Mon,1630,Australia,Horse Racing,,PAKENHAM,7,6,YESIDO,0.5,,Place,,,B365,4.33,0,0,-0.5,222.7,1487.1,15.00%,222.70%,22273.2,F,,,4.33,4.6,4.33,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/09/2018,John's Analytics,,Tue,1420,Australia,Horse Racing,,GRAFTON,3,2,HASHTAG HERO,0.5,,Win,,,LAD,7,0,0,-0.5,222.2,1487.6,14.90%,222.20%,22223.2,F,,,7,7.5,7,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/09/2018,John's Analytics,,Tue,1420,Australia,Horse Racing,,GRAFTON,3,2,HASHTAG HERO,1,,Place,,,EASY,2.4,0,0,-1,221.2,1488.6,14.90%,221.20%,22123.2,F,,,2.4,2.5,2.4,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/09/2018,John's Analytics,,Tue,1455,Australia,Horse Racing,,GRAFTON,4,3,PRINCESS ELLE,0.5,,Win,,,LAD,4.2,0,0,-0.5,220.7,1489.1,14.80%,220.70%,22073.2,F,,,4.2,4.2,4.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2018,John's Analytics,,Wed,1425,Australia,Horse Racing,,GAWLER,3,4,UNINHIBITED,0.5,,Win,,,VicFix,2.6,2,0,-0.5,220.2,1489.6,14.80%,220.20%,22023.2,F,,,2.6,2.7,2.6,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2018,John's Analytics,,Wed,1445,Australia,Horse Racing,,FLEMINGTON,4,16,ABERRO,0.5,,Win,,,VicFix,7,0,0,-0.5,219.7,1490.1,14.70%,219.70%,21973.2,F,,,7,7.5,7,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2018,John's Analytics,,Wed,1445,Australia,Horse Racing,,FLEMINGTON,4,16,ABERRO,1,,Place,,,EASY,2.5,0,0,-1,218.7,1491.1,14.70%,218.70%,21873.2,F,,,2.5,2.75,2.5,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2018,John's Analytics,,Wed,1510,Australia,Horse Racing,,ROSEHILL,4,12,LADY EVELYN,0.3,,Win,,,TOP,18,1,5.4,5.1,223.8,1491.4,15.00%,223.80%,22383.2,W,,,18,19,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2018,John's Analytics,,Wed,1510,Australia,Horse Racing,,ROSEHILL,4,12,LADY EVELYN,0.6,,Place,,,EASY,4.8,1,2.88,2.28,226.1,1492,15.20%,226.10%,22611.2,W,,,4.8,5.3,4.8,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2018,John's Analytics,,Wed,1845,Australia,Horse Racing,,BELMONT PARK,7,7,BOLLINGER BOY,0.5,,Win,,,EASY,4.8,0,0,-0.5,225.6,1492.5,15.10%,225.60%,22561.2,F,,,4.8,5,4.8,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2018,John's Analytics,,Wed,1845,Australia,Horse Racing,,BELMONT PARK,7,7,BOLLINGER BOY,1,,Place,,,LAD,1.95,0,0,-1,224.6,1493.5,15.00%,224.60%,22461.2,F,,,1.95,1.95,1.95,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/09/2018,John's Analytics,,Thu,1530,Australia,Horse Racing,,BENDIGO,6,11,INAMINUTE,0.2,,Win,,,LAD,26,0,0,-0.2,224.4,1493.7,15.00%,224.40%,22441.2,F,,,26,26,26,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/09/2018,John's Analytics,,Thu,1530,Australia,Horse Racing,,BENDIGO,6,11,INAMINUTE,0.4,,Place,,,EASY,5.5,0,0,-0.4,224,1494.1,15.00%,224.00%,22401.2,F,,,5.5,6,5.5,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/09/2018,John's Analytics,,Thu,1705,Australia,Horse Racing,,ARMIDALE,7,8,ROSETTA'S COMET,0.5,,Win,,,TOP,4.8,1,2.4,1.9,225.9,1494.6,15.10%,225.90%,22591.2,W,,,4.8,4.8,4.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/09/2018,John's Analytics,,Thu,1705,Australia,Horse Racing,,ARMIDALE,7,8,ROSETTA'S COMET,1,,Place,,,LAD,1.95,1,1.95,0.95,226.9,1495.6,15.20%,226.90%,22686.2,W,,,1.95,2,1.95,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/09/2018,John's Analytics,,Fri,1305,Australia,Horse Racing,,BENALLA,2,11,MAGNATION,0.5,,Win,,,TOP,8.5,1,4.25,3.75,230.6,1496.1,15.40%,230.60%,23061.2,W,,,8.5,9,8.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/09/2018,John's Analytics,,Fri,1305,Australia,Horse Racing,,BENALLA,2,11,MAGNATION,1,,Place,,,LAD,2.75,1,2.75,1.75,232.4,1497.1,15.50%,232.40%,23236.2,W,,,2.75,3.1,2.75,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/09/2018,John's Analytics,,Fri,1350,Australia,Horse Racing,,MORUYA,2,5,ATOMIC BLAST,0.5,,Win,,,TOP,6,1,3,2.5,234.9,1497.6,15.70%,234.90%,23486.2,W,,,6,6.5,6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/09/2018,John's Analytics,,Fri,1600,Australia,Horse Racing,,BENALLA,7,2,SICKENING,0.5,,Win,,,VicFix,3.7,0,0,-0.5,234.4,1498.1,15.60%,234.40%,23436.2,F,,,3.7,4.4,3.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/09/2018,John's Analytics,,Fri,2100,Australia,Horse Racing,,SUNSHINE COAST,6,6,BULLTRUCK,0.45,,Win,,,LAD,13,0,0,-0.45,233.9,1498.6,15.60%,233.90%,23391.2,F,,,13,14,13,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/09/2018,John's Analytics,,Fri,2100,Australia,Horse Racing,,SUNSHINE COAST,6,6,BULLTRUCK,0.9,,Place,,,EASY,3.8,0,0,-0.9,233,1499.5,15.50%,233.00%,23301.2,F,,,3.8,3.9,3.8,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/09/2018,John's Analytics,,Sat,1245,Australia,Horse Racing,,MORNINGTON,2,11,HEAVENWARD,0.5,,Win,,,TOP,4.6,0,0,-0.5,232.5,1500,15.50%,232.50%,23251.2,F,,,4.6,4.6,4.6,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/09/2018,John's Analytics,,Sat,1549,Australia,Horse Racing,,NEWCASTLE,6,10,RHEINGAU,0.5,,Win,,,TOP,4.4,1,2.2,1.7,234.2,1500.5,15.60%,234.20%,23421.2,W,,,4.4,4.6,4.4,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/09/2018,John's Analytics,,Sat,1621,Australia,Horse Racing,,WAGGA,5,3,THEODOLITE,0.5,,Win,,,VicFix,11,1,5.5,5,239.2,1501,15.90%,239.20%,23921.2,W,,,11,12,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/09/2018,John's Analytics,,Sat,1621,Australia,Horse Racing,,WAGGA,5,3,THEODOLITE,1,,Place,,,TOP,3.4,1,3.4,2.4,241.6,1502,16.10%,241.60%,24161.2,W,,,3.4,3.8,3.4,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/09/2018,John's Analytics,,Sun,1500,Australia,Horse Racing,,CAULFIELD,5,7,TREKKING,0.5,,Win,,,LAD,3.6,1,1.8,1.3,242.9,1502.5,16.20%,242.90%,24291.2,W,,,3.6,3.7,3.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/09/2018,John's Analytics,,Sun,1500,Australia,Horse Racing,,CAULFIELD,5,7,TREKKING,1,,Place,,,LAD,1.55,1,1.55,0.55,243.5,1503.5,16.20%,243.50%,24346.2,W,,,1.55,1.62,1.55,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/09/2018,John's Analytics,,Sun,1657,Australia,Horse Racing,,HOBART,8,5,WYUNA,0.5,,Win,,,TOP,5,0,0,-0.5,243,1504,16.20%,243.00%,24296.2,F,,,5,5,5,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/09/2018,John's Analytics,,Sun,1720,Australia,Horse Racing,,BALLINA,7,6,KINGAROY,0.3,,Win,,,TOP,19,0,0,-0.3,242.7,1504.3,16.10%,242.70%,24266.2,F,,,19,19,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/09/2018,John's Analytics,,Sun,1720,Australia,Horse Racing,,BALLINA,7,6,KINGAROY,0.6,,Place,,,EASY,5,0,0,-0.6,242.1,1504.9,16.10%,242.10%,24206.2,F,,,5,5.5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2018,John's Analytics,,Mon,1200,Australia,Horse Racing,,GEELONG,1,8,NO DRAMA DARCI,0.5,,Win,,,B365,3.4,2,0,-0.5,241.6,1505.4,16.00%,241.60%,24156.2,F,,,3.4,3.4,3.4,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2018,John's Analytics,,Mon,1330,Australia,Horse Racing,,GEELONG,4,4,WHOOMPH,0.5,,Win,,,TOP,10.32,1,5.16,4.66,246.2,1505.9,16.40%,246.20%,24622.2,W,,,10.32,10.32,10.32,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2018,John's Analytics,,Mon,1330,Australia,Horse Racing,,GEELONG,4,4,WHOOMPH,1,,Place,,,B365,3.05,1,3.05,2.05,248.3,1506.9,16.50%,248.30%,24826.7,W,,,3.05,3.22,3.05,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2018,John's Analytics,,Mon,1405,Australia,Horse Racing,,GEELONG,5,2,DO THE HIPPY,0.5,,Win,,,B365,4,0,0,-0.5,247.8,1507.4,16.40%,247.80%,24776.7,F,,,4,4,4,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2018,John's Analytics,,Mon,1413,Australia,Horse Racing,,MUSWELLBROOK,2,3,IAMACRUMPET,0.5,,Win,,,TOP,2.9,1,1.45,0.95,248.7,1507.9,16.50%,248.70%,24871.7,W,,,2.9,2.9,2.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2018,John's Analytics,,Mon,1448,Australia,Horse Racing,,MUSWELLBROOK,3,4,MICK THE HAT,0.5,,Win,,,VicFix,2.8,3,0,-0.5,248.2,1508.4,16.50%,248.20%,24821.7,F,,,2.8,2.9,2.8,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2018,John's Analytics,,Mon,1640,Australia,Horse Racing,,NARACOORTE,7,7,VISUAL IMAGE,0.2,,Win,,,TOP,34,0,0,-0.2,248,1508.6,16.40%,248.00%,24801.7,F,,,34,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2018,John's Analytics,,Mon,1640,Australia,Horse Racing,,NARACOORTE,7,7,VISUAL IMAGE,0.4,,Place,,,TOP,9,0,0,-0.4,247.6,1509,16.40%,247.60%,24761.7,F,,,9,9.5,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2018,John's Analytics,,Tue,1500,Australia,Horse Racing,,SWAN HILL,4,4,SENTIMENTALIST,0.5,,Win,,,TOP,4.4,0,0,-0.5,247.1,1509.5,16.40%,247.10%,24711.7,F,,,4.4,4.4,4.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2018,John's Analytics,,Tue,1600,Australia,Horse Racing,,SWAN HILL,6,3,DENNIS,0.5,,Win,,,EASY,4.4,0,0,-0.5,246.6,1510,16.30%,246.60%,24661.7,F,,,4.4,4.4,4.4,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2018,John's Analytics,,Tue,1700,Australia,Horse Racing,,SWAN HILL,8,1,FREE WILLY,0.5,,Win,,,LAD,8.8,1,4.4,3.9,250.5,1510.5,16.60%,250.50%,25051.7,W,,,8.8,8.8,8.8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2018,John's Analytics,,Tue,1700,Australia,Horse Racing,,SWAN HILL,8,1,FREE WILLY,1,,Place,,,LAD,2.82,1,2.82,1.82,252.3,1511.5,16.70%,252.30%,25233.3,W,,,2.82,2.9,2.82,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2018,John's Analytics,,Wed,1520,Australia,Horse Racing,,BALLARAT,5,3,OCEAN WALZER,0.5,,Win,,,B365,3.8,0,0,-0.5,251.8,1512,16.70%,251.80%,25183.3,F,,,3.8,3.9,3.8,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2018,John's Analytics,,Wed,1520,Australia,Horse Racing,,BALLARAT,5,3,OCEAN WALZER,1,,Place,,,VicFix,1.5,3,1.5,0.5,252.3,1513,16.70%,252.30%,25233.3,W,,,1.5,1.62,1.5,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2018,John's Analytics,,Wed,1630,Australia,Horse Racing,,BALLARAT,7,8,HERMANITO,0.5,,Win,,,TOP,12,0,0,-0.5,251.8,1513.5,16.60%,251.80%,25183.3,F,,,12,13,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2018,John's Analytics,,Wed,1630,Australia,Horse Racing,,BALLARAT,7,8,HERMANITO,1,,Place,,,LAD,3.5,0,0,-1,250.8,1514.5,16.60%,250.80%,25083.3,F,,,3.5,3.6,3.5,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2018,John's Analytics,,Wed,1659,Australia,Horse Racing,,KALGOORLIE,4,8,PELICAN PICK,0.5,,Win,,,EASY,11,0,0,-0.5,250.3,1515,16.50%,250.30%,25033.3,F,,,11,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2018,John's Analytics,,Wed,1659,Australia,Horse Racing,,KALGOORLIE,4,8,PELICAN PICK,1,,Place,,,B365,2.8,0,0,-1,249.3,1516,16.40%,249.30%,24933.3,F,,,2.8,2.95,2.8,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2018,John's Analytics,,Wed,2100,Australia,Horse Racing,,LAUNCESTON,5,8,SHARING SECRETS,0.5,,Win,,,LAD,12,0,0,-0.5,248.8,1516.5,16.40%,248.80%,24883.3,F,,,12,13,12,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2018,John's Analytics,,Wed,2100,Australia,Horse Racing,,LAUNCESTON,5,8,SHARING SECRETS,1,,Place,,,B365,3.2,0,0,-1,247.8,1517.5,16.30%,247.80%,24783.3,F,,,3.2,3.3,3.2,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2018,John's Analytics,,Thu,1400,Australia,Horse Racing,,WANGARATTA,2,11,ROMACONI,0.5,,Win,,,TOP,3.9,1,1.95,1.45,249.3,1518,16.40%,249.30%,24928.3,W,,,3.9,4,3.9,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2018,John's Analytics,,Thu,1500,Australia,Horse Racing,,WANGARATTA,4,3,MELLORS,0.5,,Win,,,B365,4.2,2,0,-0.5,248.8,1518.5,16.40%,248.80%,24878.3,F,,,4.2,4.2,4.2,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2018,John's Analytics,,Fri,1230,Australia,Horse Racing,,KYNETON,1,1,DALSWINTON,0.5,,Win,,,TOP,3.4,2,0,-0.5,248.3,1519,16.30%,248.30%,24828.3,F,,,3.4,3.4,3.4,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2018,John's Analytics,,Fri,1255,Australia,Horse Racing,,PORT MACQUARIE,1,12,QUICK NICK,0.5,,Win,,,TOP,2,1,1,0.5,248.8,1519.5,16.40%,248.80%,24878.3,W,,,1.95,2,1.95,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2018,John's Analytics,,Fri,1425,Australia,Horse Racing,,CANBERRA,3,10,UPPER HOUSE,0.5,,Win,,,LAD,5.5,0,0,-0.5,248.3,1520,16.30%,248.30%,24828.3,F,,,5.5,6,5.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2018,John's Analytics,,Fri,1425,Australia,Horse Racing,,CANBERRA,3,10,UPPER HOUSE,1,,Place,,,LAD,1.85,0,0,-1,247.3,1521,16.30%,247.30%,24728.3,F,,,1.85,1.95,1.85,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2018,John's Analytics,,Fri,1450,Australia,Horse Racing,,PORT MACQUARIE,4,9,TYPHOON BONNY,0.5,,Win,,,EASY,3.8,3,0,-0.5,246.8,1521.5,16.20%,246.80%,24678.3,F,,,3.8,4,3.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2018,John's Analytics,,Fri,1600,Australia,Horse Racing,,KYNETON,8,5,ALL TOO SUBLIME,0.5,,Win,,,TOP,5,3,0,-0.5,246.3,1522,16.20%,246.30%,24628.3,F,,,5,5,5,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2018,John's Analytics,,Fri,1615,Australia,Horse Racing,,CANBERRA,6,5,PAHRULI,0.5,,Win,,,LAD,11,2,0,-0.5,245.8,1522.5,16.10%,245.80%,24578.3,F,,,11,12,11,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2018,John's Analytics,,Fri,1615,Australia,Horse Racing,,CANBERRA,6,5,PAHRULI,1,,Place,,,LAD,3.1,2,3.1,2.1,247.9,1523.5,16.30%,247.90%,24788.3,W,,,3.1,3.2,3.1,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2018,John's Analytics,,Fri,1655,Australia,Horse Racing,,CANBERRA,7,7,WHO'S KNOCKING,0.5,,Win,,,EASY,3.5,3,0,-0.5,247.4,1524,16.20%,247.40%,24738.3,F,,,3.5,3.6,3.5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2018,John's Analytics,,Fri,1735,Australia,Horse Racing,,CANBERRA,8,7,AMERICAN SALUTE,0.5,,Win,,,TOP,2.6,2,0,-0.5,246.9,1524.5,16.20%,246.90%,24688.3,F,,,2.6,2.6,2.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2018,John's Analytics,,Sat,1404,Australia,Horse Racing,,MACKAY,2,2,DURIF,0.5,,Win,,,EASY,2,1,1,0.5,247.4,1525,16.20%,247.40%,24738.3,W,,,2.05,2.15,2.05,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2018,John's Analytics,,Sat,1448,Australia,Horse Racing,,PORT MACQUARIE,3,1,AIRDALE,0.2,,Win,,,TOP,26,0,0,-0.2,247.2,1525.2,16.20%,247.20%,24718.3,F,,,26,26,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2018,John's Analytics,,Sat,1448,Australia,Horse Racing,,PORT MACQUARIE,3,1,AIRDALE,0.4,,Place,,,TOP,5,0,0,-0.4,246.8,1525.6,16.20%,246.80%,24678.3,F,,,5,5,5,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2018,John's Analytics,,Sat,1526,Australia,Horse Racing,,MACKAY,4,3,BAWAARDI ROCKET,0.5,,Win,,,TOP,12,0,0,-0.5,246.3,1526.1,16.10%,246.30%,24628.3,F,,,12,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2018,John's Analytics,,Sat,1526,Australia,Horse Racing,,MACKAY,4,3,BAWAARDI ROCKET,1,,Place,,,SB,4.4,0,0,-1,245.3,1527.1,16.10%,245.30%,24528.3,F,,,4.4,5,4.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2018,John's Analytics,,Sat,1744,Australia,Horse Racing,,KALGOORLIE,5,2,TOM ALMIGHTY,0.35,,Win,,,B365,16,1,5.6,5.25,250.5,1527.4,16.40%,250.50%,25053.3,W,,,16,16,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2018,John's Analytics,,Sat,1744,Australia,Horse Racing,,KALGOORLIE,5,2,TOM ALMIGHTY,0.7,,Place,,,B365,4,1,2.8,2.1,252.6,1528.1,16.50%,252.60%,25263.3,W,,,4.2,4.2,4.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2018,John's Analytics,,Sat,2030,Australia,Horse Racing,,TOOWOOMBA,5,5,SHUDA KNOWN BETTER,0.5,,Win,,,TOP,2.9,1,1.45,0.95,253.6,1528.6,16.60%,253.60%,25358.3,W,,,2.9,2.9,2.9,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2018,John's Analytics,,Sun,1315,Australia,Horse Racing,,BAIRNSDALE,1,10,OCEANITY,0.5,,Win,,,LAD,2.3,3,0,-0.5,253.1,1529.1,16.60%,253.10%,25308.3,F,,,2.3,2.4,2.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2018,John's Analytics,,Sun,1325,Australia,Horse Racing,,TATURA,2,2,WHENEIM,0.5,,Win,,,TOP,5,0,0,-0.5,252.6,1529.6,16.50%,252.60%,25258.3,F,,,5,5.5,5,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2018,John's Analytics,,Sun,1325,Australia,Horse Racing,,TATURA,2,2,WHENEIM,1,,Place,,,TOP,1.95,0,0,-1,251.6,1530.6,16.40%,251.60%,25158.3,F,,,1.95,2.1,1.95,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2018,John's Analytics,,Sun,1430,Australia,Horse Racing,,COONAMBLE,3,1,JOEY'S DESTINY,0.5,,Win,,,TOP,3.5,0,0,-0.5,251.1,1531.1,16.40%,251.10%,25108.3,F,,,3.5,3.6,3.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2018,John's Analytics,,Sun,1505,Australia,Horse Racing,,COONAMBLE,4,5,THE FLYING SCOT,0.5,,Win,,,TOP,3.7,0,0,-0.5,250.6,1531.6,16.40%,250.60%,25058.3,F,,,3.7,3.7,3.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2018,John's Analytics,,Sun,1540,Australia,Horse Racing,,BAIRNSDALE,5,5,LORD SUNDOWNER,0.5,,Win,,,EASY,5.5,0,0,-0.5,250.1,1532.1,16.30%,250.10%,25008.3,F,,,5.5,6,5.5,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2018,John's Analytics,,Sun,1620,Australia,Horse Racing,,NORTHAM,1,1,DIAMONDANNIVERSARY,0.5,,Win,,,VicFix,5.5,0,0,-0.5,249.6,1532.6,16.30%,249.60%,24958.3,F,,,5.5,6,5.5,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
