MeetingDate,MeetingName,RaceNumber,RunnerNumber,WinDeduction
2016-03-05,GOLD COAST,4,4,0
2016-03-05,GOLD COAST,5,1,0
2016-03-05,GOLD COAST,8,12,0
2016-03-05,GOLD COAST,8,4,0
2016-03-05,GOLD COAST,8,6,0
2016-03-05,GOSFORD,1,3,0
2016-03-05,GOSFORD,1,4,0
2016-03-05,GOSFORD,2,3,17
2016-03-05,GOSFORD,3,1,10
2016-03-05,GOSFORD,5,13,0
2016-03-05,GOSFORD,5,16,0
2016-03-05,GOSFORD,5,17,0
2016-03-05,GOSFORD,7,7,3
2016-03-05,GOSFORD,7,8,0
2016-03-05,GOSFORD,8,8,27
2016-03-05,GUNNEDAH,1,13,0
2016-03-05,GUNNEDAH,1,7,5
2016-03-05,GUNNEDAH,1,12,0
2016-03-05,GUNNEDAH,2,17,0
2016-03-05,GUNNEDAH,2,18,0
2016-03-05,GUNNEDAH,2,15,0
2016-03-05,GUNNEDAH,2,3,0
2016-03-05,GUNNEDAH,3,2,0
2016-03-05,GUNNEDAH,5,14,0
2016-03-05,GUNNEDAH,5,12,0
2016-03-05,GUNNEDAH,5,2,0
2016-03-05,GUNNEDAH,5,4,0
2016-03-05,GUNNEDAH,6,7,0
2016-03-05,GUNNEDAH,6,11,0
2016-03-05,MORPHETTVILLE,3,4,8
2016-03-05,MORPHETTVILLE,3,6,0
2016-03-05,MORPHETTVILLE,3,1,0
2016-03-05,MORPHETTVILLE,4,11,0
2016-03-05,MORPHETTVILLE,4,1,0
2016-03-05,MORPHETTVILLE,4,6,27
2016-03-05,MORPHETTVILLE,5,19,0
2016-03-05,MORPHETTVILLE,5,20,0
2016-03-05,MORPHETTVILLE,5,13,0
2016-03-05,MORPHETTVILLE,5,16,10
2016-03-05,MORPHETTVILLE,5,17,0
2016-03-05,MORPHETTVILLE,5,11,13
2016-03-05,MORPHETTVILLE,5,12,0
2016-03-05,MORPHETTVILLE,5,1,0
2016-03-05,MORPHETTVILLE,5,3,11
2016-03-05,MORPHETTVILLE,5,5,3
2016-03-05,MORPHETTVILLE,5,6,0
2016-03-05,MORPHETTVILLE,6,19,0
2016-03-05,MORPHETTVILLE,6,14,0
2016-03-05,MORPHETTVILLE,6,16,0
2016-03-05,MORPHETTVILLE,6,10,5
2016-03-05,MORPHETTVILLE,6,3,0
2016-03-05,MORPHETTVILLE,6,4,0
2016-03-05,MORPHETTVILLE,7,11,2
2016-03-05,MORPHETTVILLE,7,14,0
2016-03-05,MORPHETTVILLE,7,15,0
2016-03-05,MORPHETTVILLE,8,13,3
2016-03-05,MORPHETTVILLE,8,7,0
2016-03-05,MORPHETTVILLE,8,8,3
2016-03-05,MORPHETTVILLE,8,2,8
2016-03-05,MORPHETTVILLE,8,3,19
2016-03-05,MORPHETTVILLE,8,6,10
2016-03-05,RANDWICK,1,2,37
2016-03-05,RANDWICK,1,7,0
2016-03-05,RANDWICK,2,2,19
2016-03-05,RANDWICK,2,4,9
2016-03-05,RANDWICK,3,11,4
2016-03-05,RANDWICK,3,7,6
2016-03-05,RANDWICK,3,3,4
2016-03-05,RANDWICK,8,5,0
2016-03-05,RANDWICK,9,9,0
2016-03-05,RANDWICK,9,3,26
2016-03-05,TOOWOOMBA,1,8,0
2016-03-05,TOOWOOMBA,2,17,0
2016-03-05,TOOWOOMBA,2,11,0
2016-03-05,TOOWOOMBA,2,12,0
2016-03-05,TOOWOOMBA,2,3,0
2016-03-05,TOOWOOMBA,2,4,0
2016-03-05,TOOWOOMBA,2,5,0
2016-03-05,TOOWOOMBA,2,1,0
2016-03-05,TOOWOOMBA,3,4,0
2016-03-05,TOOWOOMBA,3,7,0
2016-03-05,TOOWOOMBA,3,8,0
2016-03-05,TOOWOOMBA,6,19,0
2016-03-05,TOOWOOMBA,6,20,0
2016-03-05,TOOWOOMBA,6,13,0
2016-03-05,TOOWOOMBA,6,6,10
2016-03-05,TOOWOOMBA,6,11,0
2016-03-05,TOOWOOMBA,6,1,0
2016-03-05,TOOWOOMBA,6,4,0
2016-03-06,BUNBURY,1,6,0
2016-03-06,BUNBURY,3,7,0
2016-03-06,BUNBURY,6,7,0
2016-03-06,BUNBURY,7,3,0
2016-03-06,BUNBURY,8,14,0
2016-03-06,BUNBURY,8,16,0
2016-03-06,CANBERRA,1,2,5
2016-03-06,CANBERRA,1,10,5
2016-03-06,CANBERRA,3,10,0
2016-03-06,CANBERRA,4,14,0
2016-03-06,CANBERRA,4,5,0
2016-03-06,CANBERRA,4,6,3
2016-03-06,CANBERRA,4,3,0
2016-03-06,CANBERRA,5,1,2
2016-03-06,CANBERRA,6,12,0
2016-03-06,CANBERRA,7,10,3
2016-03-06,CANBERRA,7,12,0
2016-03-06,CANBERRA,7,5,3
2016-03-06,CANBERRA,8,12,0
2016-03-06,CANBERRA,8,13,14
2016-03-06,CANBERRA,8,11,28
2016-03-06,CLARE,2,1,0
2016-03-06,CLARE,2,5,0
2016-03-06,CLARE,3,8,0
2016-03-06,CLARE,3,10,0
2016-03-06,CLARE,3,6,0
2016-03-06,CLARE,4,5,0
2016-03-06,CLARE,4,6,0
2016-03-06,CLARE,5,8,0
2016-03-06,CLARE,6,7,0
2016-03-06,CLARE,6,12,0
2016-03-06,CLARE,6,3,0
2016-03-06,CLARE,6,5,0
2016-03-06,CLARE,7,11,0
2016-03-06,CLARE,7,12,0
2016-03-06,CLARE,7,4,0
2016-03-06,CLARE,7,5,0
2016-03-06,CLARE,7,6,0
2016-03-06,GRAFTON,1,3,0
2016-03-06,GRAFTON,2,17,0
2016-03-06,GRAFTON,2,18,0
2016-03-06,GRAFTON,2,13,0
2016-03-06,GRAFTON,2,5,0
2016-03-06,GRAFTON,2,9,0
2016-03-06,GRAFTON,2,1,0
2016-03-06,GRAFTON,3,18,0
2016-03-06,GRAFTON,3,1,0
2016-03-06,GRAFTON,3,2,0
2016-03-06,GRAFTON,3,3,0
2016-03-06,GRAFTON,4,10,0
2016-03-06,GRAFTON,4,6,0
2016-03-06,GRAFTON,5,17,0
2016-03-06,GRAFTON,5,18,0
2016-03-06,GRAFTON,5,13,0
2016-03-06,GRAFTON,5,5,0
2016-03-06,GRAFTON,5,7,0
2016-03-06,GRAFTON,5,3,0
2016-03-06,GRAFTON,6,14,0
2016-03-06,GRAFTON,6,5,0
2016-03-06,GRAFTON,7,18,0
2016-03-06,GRAFTON,7,15,0
2016-03-06,GRAFTON,7,16,0
2016-03-06,GRAFTON,7,17,0
2016-03-06,GRAFTON,8,18,0
2016-03-06,GRAFTON,8,12,0
2016-03-06,GRAFTON,8,16,0
2016-03-06,GRAFTON,8,6,0
2016-03-06,GRAFTON,8,3,0
2016-03-06,HOBART,3,13,0
2016-03-06,HOBART,3,14,0
2016-03-06,HOBART,3,15,0
2016-03-06,HOBART,3,7,0
2016-03-06,HOBART,4,14,0
2016-03-06,HOBART,4,15,0
2016-03-06,HOBART,4,12,0
2016-03-06,HOBART,4,13,0
2016-03-06,HOBART,5,12,0
2016-03-06,HOBART,5,13,0
2016-03-06,HOBART,5,16,0
2016-03-06,HOBART,5,6,0
2016-03-06,HOBART,5,2,0
2016-03-06,HOBART,8,16,0
2016-03-06,HOBART,8,14,0
2016-03-06,HOBART,8,15,0
2016-03-06,HOBART,8,4,0
2016-03-06,HOBART,8,5,0
2016-03-06,SUNSHINE COAST,1,7,0
2016-03-06,SUNSHINE COAST,2,15,0
2016-03-06,SUNSHINE COAST,2,2,0
2016-03-06,SUNSHINE COAST,4,7,0
2016-03-06,SUNSHINE COAST,6,7,0
2016-03-06,SUNSHINE COAST,6,8,0
2016-03-06,SUNSHINE COAST,6,2,0
2016-03-06,SUNSHINE COAST,7,6,0
2016-03-06,SUNSHINE COAST,7,7,0
2016-03-06,WANGARATTA,1,5,0
2016-03-06,WANGARATTA,1,7,0
2016-03-06,WANGARATTA,1,8,0
2016-03-06,WANGARATTA,1,12,0
2016-03-06,WANGARATTA,2,6,0
2016-03-06,WANGARATTA,3,10,0
2016-03-06,WANGARATTA,3,1,0
2016-03-06,WANGARATTA,4,8,0
2016-03-06,WANGARATTA,4,11,0
2016-03-06,WANGARATTA,4,4,0
2016-03-06,WANGARATTA,5,4,43
2016-03-06,WANGARATTA,6,12,0
2016-03-06,WANGARATTA,6,3,0
2016-03-06,WANGARATTA,6,1,0
2016-03-06,WANGARATTA,8,10,0
2016-03-06,WANGARATTA,8,12,0
2016-03-06,WANGARATTA,8,6,0
2016-03-06,WANGARATTA,9,7,0
2016-03-06,WANGARATTA,9,11,0
2016-03-06,WANGARATTA,9,1,0
2016-03-06,WANGARATTA,9,5,0
2016-03-06,WANGARATTA,9,6,0
2016-03-07,CESSNOCK,2,2,0
2016-03-07,CESSNOCK,4,7,0
2016-03-07,CESSNOCK,4,8,0
2016-03-07,CESSNOCK,4,10,0
2016-03-07,CESSNOCK,5,18,0
2016-03-07,CESSNOCK,5,16,0
2016-03-07,CESSNOCK,5,17,0
2016-03-07,CESSNOCK,5,4,0
2016-03-07,CESSNOCK,6,13,0
2016-03-07,CESSNOCK,6,16,0
2016-03-07,CESSNOCK,6,2,0
2016-03-07,CESSNOCK,7,13,0
2016-03-07,CESSNOCK,7,9,0
2016-03-07,CESSNOCK,7,10,0
2016-03-07,CESSNOCK,7,2,23
2016-03-07,KEMBLA GRANGE,1,3,0
2016-03-07,KEMBLA GRANGE,1,10,0
2016-03-07,KEMBLA GRANGE,2,8,0
2016-03-07,KEMBLA GRANGE,3,11,0
2016-03-07,KEMBLA GRANGE,3,13,0
2016-03-07,KEMBLA GRANGE,3,5,0
2016-03-07,KEMBLA GRANGE,3,1,0
2016-03-07,KEMBLA GRANGE,4,10,0
2016-03-07,KEMBLA GRANGE,4,8,0
2016-03-07,KEMBLA GRANGE,4,2,22
2016-03-07,KEMBLA GRANGE,5,12,0
2016-03-07,KEMBLA GRANGE,5,5,0
2016-03-07,KEMBLA GRANGE,6,16,0
2016-03-07,KEMBLA GRANGE,6,14,0
2016-03-07,KEMBLA GRANGE,6,15,0
2016-03-07,KEMBLA GRANGE,6,2,0
2016-03-07,KEMBLA GRANGE,6,3,0
2016-03-07,KYNETON,1,11,0
2016-03-07,KYNETON,1,12,0
2016-03-07,KYNETON,2,7,20
2016-03-07,KYNETON,2,8,0
2016-03-07,KYNETON,2,10,0
2016-03-07,KYNETON,3,4,0
2016-03-07,KYNETON,3,6,0
2016-03-07,KYNETON,3,1,0
2016-03-07,KYNETON,4,16,0
2016-03-07,KYNETON,4,9,0
2016-03-07,KYNETON,4,10,0
2016-03-07,KYNETON,4,12,0
2016-03-07,KYNETON,4,13,0
2016-03-07,KYNETON,4,14,0
2016-03-07,KYNETON,4,5,0
2016-03-07,KYNETON,4,1,0
2016-03-07,KYNETON,4,2,0
2016-03-07,KYNETON,5,6,0
2016-03-07,KYNETON,6,13,0
2016-03-07,KYNETON,6,11,0
2016-03-07,KYNETON,6,12,0
2016-03-07,KYNETON,7,11,0
2016-03-07,KYNETON,7,2,0
2016-03-07,KYNETON,7,3,0
2016-03-07,KYNETON,8,9,0
2016-03-07,KYNETON,8,10,0
2016-03-07,KYNETON,8,1,0
2016-03-07,KYNETON,8,2,0
2016-03-07,YORK,1,9,0
2016-03-07,YORK,2,5,0
2016-03-07,YORK,3,11,0
2016-03-07,YORK,3,5,14
2016-03-07,YORK,5,13,0
2016-03-07,YORK,5,9,0
2016-03-07,YORK,5,11,0
2016-03-07,YORK,7,11,0
2016-03-07,YORK,7,12,0
2016-03-07,YORK,7,13,0
2016-03-07,YORK,7,14,0
2016-03-07,YORK,8,14,0
2016-03-07,YORK,8,9,0
2016-03-07,YORK,8,13,0
2016-03-07,YORK,8,4,0
2016-03-08,HAWKESBURY,1,3,0
2016-03-08,HAWKESBURY,1,5,0
2016-03-08,HAWKESBURY,1,10,0
2016-03-08,HAWKESBURY,1,11,0
2016-03-08,HAWKESBURY,3,6,0
2016-03-08,HAWKESBURY,3,7,0
2016-03-08,HAWKESBURY,3,8,0
2016-03-08,HAWKESBURY,3,10,0
2016-03-08,HAWKESBURY,4,15,0
2016-03-08,HAWKESBURY,4,8,0
2016-03-08,HAWKESBURY,4,5,0
2016-03-08,HAWKESBURY,6,7,10
2016-03-08,HAWKESBURY,7,2,0
2016-03-08,HAWKESBURY,7,3,0
2016-03-08,MURWILLUMBAH,1,3,0
2016-03-08,MURWILLUMBAH,1,6,0
2016-03-08,MURWILLUMBAH,2,11,0
2016-03-08,MURWILLUMBAH,2,12,0
2016-03-08,MURWILLUMBAH,2,6,0
2016-03-08,MURWILLUMBAH,3,2,0
2016-03-08,MURWILLUMBAH,3,3,0
2016-03-08,MURWILLUMBAH,3,4,0
2016-03-08,MURWILLUMBAH,5,11,0
2016-03-08,MURWILLUMBAH,5,13,0
2016-03-08,MURWILLUMBAH,5,15,0
2016-03-08,MURWILLUMBAH,5,9,0
2016-03-08,MURWILLUMBAH,5,10,3
2016-03-08,MURWILLUMBAH,5,1,0
2016-03-08,MURWILLUMBAH,5,2,0
2016-03-08,MURWILLUMBAH,5,4,0
2016-03-08,MURWILLUMBAH,6,7,0
2016-03-08,MURWILLUMBAH,6,10,0
2016-03-08,MURWILLUMBAH,6,3,0
2016-03-08,MURWILLUMBAH,7,14,0
2016-03-08,MURWILLUMBAH,7,1,0
2016-03-08,MURWILLUMBAH,7,2,0
2016-03-08,MURWILLUMBAH,7,4,0
2016-03-08,MURWILLUMBAH,7,6,19
2016-03-08,WARRNAMBOOL,1,6,0
2016-03-08,WARRNAMBOOL,2,6,0
2016-03-08,WARRNAMBOOL,2,2,31
2016-03-08,WARRNAMBOOL,3,8,0
2016-03-08,WARRNAMBOOL,3,2,0
2016-03-08,WARRNAMBOOL,4,10,0
2016-03-08,WARRNAMBOOL,5,5,0
2016-03-08,WARRNAMBOOL,6,5,0
2016-03-08,WARRNAMBOOL,7,6,0
2016-03-08,WARRNAMBOOL,7,10,35
2016-03-08,WARRNAMBOOL,7,3,0
2016-03-08,WARRNAMBOOL,8,8,0
2016-03-08,WARRNAMBOOL,8,10,0
2016-03-09,ASCOT,2,12,0
2016-03-09,ASCOT,2,8,0
2016-03-09,ASCOT,4,9,0
2016-03-09,ASCOT,4,8,0
2016-03-09,ASCOT,5,12,0
2016-03-09,ASCOT,6,11,0
2016-03-09,ASCOT,6,9,0
2016-03-09,ASCOT,6,3,19
2016-03-09,ASCOT,7,14,0
2016-03-09,ASCOT,7,9,0
2016-03-09,ASCOT,8,11,0
2016-03-09,BALLARAT,1,1,8
2016-03-09,BALLARAT,1,7,0
2016-03-09,BALLARAT,2,10,0
2016-03-09,BALLARAT,2,11,0
2016-03-09,BALLARAT,2,7,0
2016-03-09,BALLARAT,3,11,0
2016-03-09,BALLARAT,3,1,8
2016-03-09,BALLARAT,4,2,12
2016-03-09,BALLARAT,4,9,12
2016-03-09,BALLARAT,5,2,0
2016-03-09,BALLARAT,6,11,0
2016-03-09,BALLARAT,6,13,0
2016-03-09,BALLARAT,6,2,0
2016-03-09,BALLARAT,6,4,23
2016-03-09,BALLARAT,7,13,0
2016-03-09,DOOMBEN,3,4,0
2016-03-09,DOOMBEN,4,9,0
2016-03-09,DOOMBEN,4,11,0
2016-03-09,DOOMBEN,4,2,0
2016-03-09,DOOMBEN,6,7,7
2016-03-09,DOOMBEN,6,11,0
2016-03-09,DOOMBEN,6,12,0
2016-03-09,DOOMBEN,6,2,3
2016-03-09,DOOMBEN,7,10,0
2016-03-09,DOOMBEN,7,11,6
2016-03-09,DOOMBEN,7,12,0
2016-03-09,DOOMBEN,7,8,5
2016-03-09,DOOMBEN,7,3,11
2016-03-09,DOOMBEN,8,12,0
2016-03-09,DOOMBEN,8,5,14
2016-03-09,DOOMBEN,8,7,0
2016-03-09,DOOMBEN,8,1,0
2016-03-09,LAUNCESTON,1,1,0
2016-03-09,LAUNCESTON,1,5,0
2016-03-09,LAUNCESTON,1,17,0
2016-03-09,LAUNCESTON,1,18,0
2016-03-09,LAUNCESTON,1,7,22
2016-03-09,LAUNCESTON,1,9,0
2016-03-09,LAUNCESTON,1,10,0
2016-03-09,LAUNCESTON,2,19,0
2016-03-09,LAUNCESTON,2,13,0
2016-03-09,LAUNCESTON,2,16,0
2016-03-09,LAUNCESTON,2,10,0
2016-03-09,LAUNCESTON,2,1,0
2016-03-09,LAUNCESTON,3,8,0
2016-03-09,LAUNCESTON,3,9,0
2016-03-09,LAUNCESTON,3,1,0
2016-03-09,LAUNCESTON,4,15,0
2016-03-09,LAUNCESTON,4,14,0
2016-03-09,LAUNCESTON,4,13,0
2016-03-09,LAUNCESTON,4,12,0
2016-03-09,LAUNCESTON,4,11,0
2016-03-09,LAUNCESTON,5,1,22
2016-03-09,LAUNCESTON,6,10,0
2016-03-09,LAUNCESTON,7,8,0
2016-03-09,LAUNCESTON,7,9,0
2016-03-09,MOUNT GAMBIER,3,6,0
2016-03-09,MOUNT GAMBIER,4,9,0
2016-03-09,MOUNT GAMBIER,4,3,6
2016-03-09,MOUNT GAMBIER,5,6,0
2016-03-09,MOUNT GAMBIER,8,5,0
2016-03-09,WARWICK FARM,1,2,19
2016-03-09,WARWICK FARM,1,5,0
2016-03-09,WARWICK FARM,1,9,2
2016-03-09,WARWICK FARM,4,11,0
2016-03-09,WARWICK FARM,4,14,0
2016-03-09,WARWICK FARM,4,15,0
2016-03-09,WARWICK FARM,5,2,0
2016-03-09,WARWICK FARM,5,6,0
2016-03-09,WARWICK FARM,6,9,0
2016-03-09,WARWICK FARM,7,5,7
2016-03-09,WARWICK FARM,7,8,7
2016-03-10,GOULBURN,1,1,0
2016-03-10,GOULBURN,1,5,51
2016-03-10,GOULBURN,1,6,0
2016-03-10,GOULBURN,3,7,0
2016-03-10,GOULBURN,4,10,8
2016-03-10,GOULBURN,4,7,0
2016-03-10,GOULBURN,4,2,0
2016-03-10,GOULBURN,7,17,0
2016-03-10,GOULBURN,7,6,0
2016-03-10,GOULBURN,7,5,0
2016-03-10,GOULBURN,8,1,8
2016-03-10,PAKENHAM,2,5,0
2016-03-10,PAKENHAM,2,6,0
2016-03-10,PAKENHAM,2,1,0
2016-03-10,PAKENHAM,3,14,0
2016-03-10,PAKENHAM,3,15,0
2016-03-10,PAKENHAM,3,8,0
2016-03-10,PAKENHAM,4,14,0
2016-03-10,PAKENHAM,4,8,0
2016-03-10,PAKENHAM,4,11,0
2016-03-10,PAKENHAM,4,5,0
2016-03-10,PAKENHAM,5,10,4
2016-03-10,PAKENHAM,5,9,0
2016-03-10,PAKENHAM,6,12,3
2016-03-10,PAKENHAM,6,14,0
2016-03-10,PAKENHAM,6,16,0
2016-03-10,PAKENHAM,6,6,0
2016-03-10,PAKENHAM,6,8,12
2016-03-10,PAKENHAM,7,15,0
2016-03-10,PAKENHAM,7,2,0
2016-03-10,PAKENHAM,7,3,0
2016-03-10,PAKENHAM,7,7,9
2016-03-10,PAKENHAM,7,1,17
2016-03-10,PAKENHAM,8,15,0
2016-03-10,PAKENHAM,8,16,0
2016-03-10,PAKENHAM,8,5,0
2016-03-10,PAKENHAM,8,9,0
2016-03-10,PAKENHAM,8,1,20
2016-03-10,PINJARRA,4,4,0
2016-03-10,PINJARRA,5,14,0
2016-03-10,PINJARRA,5,5,0
2016-03-10,PINJARRA,7,14,0
2016-03-10,PINJARRA,7,15,0
2016-03-10,PINJARRA,7,16,0
2016-03-10,PINJARRA,7,11,15
2016-03-10,PINJARRA,7,13,0
2016-03-10,PINJARRA,8,13,0
2016-03-10,PINJARRA,8,14,0
2016-03-10,TOWNSVILLE,1,9,0
2016-03-10,TOWNSVILLE,2,15,0
2016-03-10,TOWNSVILLE,4,12,0
2016-03-10,TOWNSVILLE,7,16,0
2016-03-10,WANGARATTA,2,3,3
2016-03-10,WANGARATTA,3,1,5
2016-03-10,WANGARATTA,4,6,0
2016-03-10,WANGARATTA,5,9,10
2016-03-10,WANGARATTA,7,11,0
2016-03-10,WANGARATTA,7,12,0
2016-03-10,WANGARATTA,7,13,0
2016-03-10,WANGARATTA,7,1,0
2016-03-10,WANGARATTA,7,4,0
2016-03-10,WANGARATTA,9,10,12
2016-03-10,WANGARATTA,9,13,12
2016-03-10,WANGARATTA,9,5,0
2016-03-10,WANGARATTA,9,7,10
2016-03-11,ARARAT,2,11,0
2016-03-11,ARARAT,2,12,0
2016-03-11,ARARAT,8,2,0
2016-03-11,CRANBOURNE,1,1,0
2016-03-11,CRANBOURNE,1,10,0
2016-03-11,CRANBOURNE,2,9,0
2016-03-11,CRANBOURNE,2,10,17
2016-03-11,CRANBOURNE,2,4,0
2016-03-11,CRANBOURNE,2,1,0
2016-03-11,CRANBOURNE,3,12,0
2016-03-11,CRANBOURNE,3,13,0
2016-03-11,CRANBOURNE,3,2,0
2016-03-11,CRANBOURNE,5,10,0
2016-03-11,CRANBOURNE,5,7,2
2016-03-11,CRANBOURNE,5,2,22
2016-03-11,CRANBOURNE,6,7,3
2016-03-11,CRANBOURNE,6,8,0
2016-03-11,CRANBOURNE,6,4,3
2016-03-11,CRANBOURNE,7,12,0
2016-03-11,CRANBOURNE,7,6,0
2016-03-11,CRANBOURNE,7,11,0
2016-03-11,CRANBOURNE,8,12,0
2016-03-11,CRANBOURNE,8,16,0
2016-03-11,CRANBOURNE,8,7,3
2016-03-11,CRANBOURNE,8,10,29
2016-03-11,CRANBOURNE,8,3,0
2016-03-11,IPSWICH,2,12,0
2016-03-11,IPSWICH,2,6,0
2016-03-11,IPSWICH,2,3,0
2016-03-11,IPSWICH,3,11,0
2016-03-11,IPSWICH,3,4,4
2016-03-11,IPSWICH,3,7,0
2016-03-11,IPSWICH,4,1,40
2016-03-11,IPSWICH,5,6,14
2016-03-11,IPSWICH,5,10,7
2016-03-11,IPSWICH,6,8,4
2016-03-11,IPSWICH,6,9,7
2016-03-11,IPSWICH,6,2,7
2016-03-11,IPSWICH,6,4,7
2016-03-11,IPSWICH,7,8,8
2016-03-11,IPSWICH,7,4,0
2016-03-11,IPSWICH,8,10,0
2016-03-11,IPSWICH,8,12,0
2016-03-11,IPSWICH,8,3,0
2016-03-11,KEMBLA GRANGE,2,5,0
2016-03-11,KEMBLA GRANGE,2,6,0
2016-03-11,KEMBLA GRANGE,3,14,0
2016-03-11,KEMBLA GRANGE,3,15,0
2016-03-11,KEMBLA GRANGE,3,17,0
2016-03-11,KEMBLA GRANGE,3,8,0
2016-03-11,KEMBLA GRANGE,3,9,2
2016-03-11,KEMBLA GRANGE,4,3,4
2016-03-11,KEMBLA GRANGE,5,11,0
2016-03-11,KEMBLA GRANGE,5,6,3
2016-03-11,KEMBLA GRANGE,5,7,8
2016-03-11,KEMBLA GRANGE,6,7,9
2016-03-11,KEMBLA GRANGE,7,11,0
2016-03-11,KEMBLA GRANGE,8,7,0
2016-03-11,KEMBLA GRANGE,8,11,0
2016-03-11,SCONE,1,5,0
2016-03-11,SCONE,1,6,0
2016-03-11,SCONE,2,5,0
2016-03-11,SCONE,2,6,0
2016-03-11,SCONE,3,9,0
2016-03-11,SCONE,4,7,0
2016-03-11,SCONE,6,8,0
2016-03-11,SCONE,8,4,0
2016-03-12,ASCOT,3,2,10
2016-03-12,ASCOT,6,8,0
2016-03-12,ASCOT,7,8,3
2016-03-12,ASCOT,8,13,0
2016-03-12,BALLINA,1,6,0
2016-03-12,BALLINA,1,14,0
2016-03-12,BALLINA,1,16,0
2016-03-12,BALLINA,2,10,0
2016-03-12,BALLINA,2,14,0
2016-03-12,BALLINA,5,15,0
2016-03-12,BALLINA,5,13,0
2016-03-12,BALLINA,6,8,0
2016-03-12,BALLINA,6,9,0
2016-03-12,BALLINA,6,10,0
2016-03-12,BALLINA,7,9,3
2016-03-12,BALLINA,7,2,0
2016-03-12,DARWIN,1,5,0
2016-03-12,DARWIN,5,3,0
2016-03-12,EDENHOPE,3,6,0
2016-03-12,EDENHOPE,3,1,0
2016-03-12,EDENHOPE,4,2,0
2016-03-12,EDENHOPE,4,3,3
2016-03-12,EDENHOPE,6,13,0
2016-03-12,EDENHOPE,6,15,0
2016-03-12,EDENHOPE,6,16,0
2016-03-12,EDENHOPE,6,8,0
2016-03-12,EDENHOPE,7,9,0
2016-03-12,EDENHOPE,8,1,0
2016-03-12,FLEMINGTON,1,3,17
2016-03-12,FLEMINGTON,1,8,4
2016-03-12,FLEMINGTON,1,9,7
2016-03-12,FLEMINGTON,2,9,0
2016-03-12,FLEMINGTON,4,3,0
2016-03-12,FLEMINGTON,5,16,6
2016-03-12,FLEMINGTON,5,10,2
2016-03-12,FLEMINGTON,5,13,0
2016-03-12,FLEMINGTON,5,15,0
2016-03-12,FLEMINGTON,6,10,10
2016-03-12,FLEMINGTON,6,3,0
2016-03-12,FLEMINGTON,7,4,0
2016-03-12,FLEMINGTON,8,3,7
2016-03-12,FLEMINGTON,8,4,5
2016-03-12,GOLD COAST,2,8,4
2016-03-12,GOLD COAST,3,2,2
2016-03-12,GOLD COAST,4,14,0
2016-03-12,GOLD COAST,4,15,0
2016-03-12,GOLD COAST,5,11,0
2016-03-12,GOLD COAST,5,3,9
2016-03-12,GOLD COAST,6,20,0
2016-03-12,GOLD COAST,6,21,0
2016-03-12,GOLD COAST,6,17,0
2016-03-12,GOLD COAST,6,8,0
2016-03-12,GOLD COAST,6,9,0
2016-03-12,GOLD COAST,6,2,0
2016-03-12,GOLD COAST,7,4,5
2016-03-12,GOLD COAST,8,19,0
2016-03-12,GOLD COAST,8,20,0
2016-03-12,GOLD COAST,8,21,0
2016-03-12,GOLD COAST,8,16,0
2016-03-12,GOLD COAST,8,18,0
2016-03-12,GOLD COAST,8,11,0
2016-03-12,GOLD COAST,8,1,0
2016-03-12,MORPHETTVILLE,1,2,17
2016-03-12,MORPHETTVILLE,1,10,8
2016-03-12,MORPHETTVILLE,2,18,0
2016-03-12,MORPHETTVILLE,2,13,0
2016-03-12,MORPHETTVILLE,2,16,0
2016-03-12,MORPHETTVILLE,2,1,19
2016-03-12,MORPHETTVILLE,2,4,0
2016-03-12,MORPHETTVILLE,3,9,0
2016-03-12,MORPHETTVILLE,6,14,6
2016-03-12,MORPHETTVILLE,6,16,0
2016-03-12,MORPHETTVILLE,6,9,0
2016-03-12,MORPHETTVILLE,6,11,3
2016-03-12,MORPHETTVILLE,6,2,0
2016-03-12,MORPHETTVILLE,6,6,10
2016-03-12,MORPHETTVILLE,7,7,0
2016-03-12,MORPHETTVILLE,8,18,0
2016-03-12,MORPHETTVILLE,8,15,0
2016-03-12,MORPHETTVILLE,8,17,0
2016-03-12,MORPHETTVILLE,8,2,0
2016-03-12,NEWCASTLE,1,7,0
2016-03-12,NEWCASTLE,2,5,0
2016-03-12,NEWCASTLE,3,2,0
2016-03-12,NEWCASTLE,3,3,0
2016-03-12,NEWCASTLE,4,4,0
2016-03-12,NEWCASTLE,7,6,0
2016-03-12,NEWCASTLE,7,1,0
2016-03-12,NEWCASTLE,8,5,0
2016-03-12,ROCKHAMPTON,1,13,0
2016-03-12,ROCKHAMPTON,1,9,0
2016-03-12,ROCKHAMPTON,1,12,0
2016-03-12,ROCKHAMPTON,2,7,0
2016-03-12,ROCKHAMPTON,2,3,0
2016-03-12,ROCKHAMPTON,5,12,0
2016-03-12,ROSEHILL,1,1,49
2016-03-12,ROSEHILL,1,8,19
2016-03-12,ROSEHILL,2,12,0
2016-03-12,ROSEHILL,2,6,0
2016-03-12,ROSEHILL,2,4,4
2016-03-12,ROSEHILL,3,13,3
2016-03-12,ROSEHILL,3,7,0
2016-03-12,ROSEHILL,3,9,0
2016-03-12,ROSEHILL,4,6,7
2016-03-12,ROSEHILL,6,4,0
2016-03-12,ROSEHILL,6,8,13
2016-03-12,ROSEHILL,7,5,3
2016-03-12,ROSEHILL,8,10,6
2016-03-12,ROSEHILL,8,11,3
